"","robbbPerPop","pctWhite","kidsBornNevrMarr","pctKidsBornNevrMarr","pctUsePubTrans","pctBlack","pctKids2Par","pctFemDivorc","numForeignBorn","pctAllDivorc","pctForeignBorn","pct2Par","popDensity","pct12.17w2Par","persUrban","pctMaleDivorc","pctImmig.10"
"1312",23.94,96.68,87,0.79,0.42,1.21,87.5,7.11,624,6.28,3.8,88.98,1087.2,89.68,14797,5.42,0.85
"1313",269.01,75.77,1789,6.43,1.73,22.54,57.64,16.06,674,15.37,1.99,62.08,1665.8,62.31,0,14.65,0.38
"1314",150.34,89.78,2626,4.12,1.99,6.39,65.57,13.36,4030,11.97,5.01,68.34,3599.2,74.75,80375,10.4,1.11
"1315",42.51,81.9,37,0.39,17.87,2.58,92.58,5.2,2438,4.41,15.22,93.55,594.6,93.37,0,3.6,6.68
"1316",184.76,77.75,1962,3.72,3.95,2.24,63.88,15.94,19281,13.64,22.53,69.29,4371.2,71.12,85571,11.21,11.59
"1317",1188.25,15.08,3618,14.17,14.33,79.99,37.44,18.64,1315,16.28,4.42,46.13,4637.2,48.54,29767,13.56,1.87
"1318",142.41,62.66,3041,6.59,2.1,36.62,53.99,15.24,359,13.8,0.68,60.31,1189.2,59.43,53056,12,0.13
"1319",11.75,98.04,201,1.34,0.12,1.17,64.63,16.66,141,15.13,0.84,66.81,2530.4,61.13,0,13.2,0.13
"1320",41.15,78.88,263,1.8,0.23,1.55,84.09,9.19,3914,8.04,15.35,88.3,2007.4,91.02,25494,6.93,5.72
"1321",83.33,93.04,178,2.13,0.61,5.46,66.46,16.47,196,14.46,1.59,69.37,1839.1,70.38,12322,12.07,0.54
"1322",471.17,43.04,4657,12.16,4,55.99,32.08,19.03,754,17.91,1.69,38.93,2191.6,40.72,44639,16.46,0.76
"1323",48.08,96.42,33,0.2,0.05,2.42,85.69,8.2,419,6.5,1.55,88.51,1808.4,87.67,26989,4.69,0.49
"1324",0,90.34,176,2.12,2.54,7.17,79.97,8.46,696,8.29,6.04,84.14,252.4,85.47,0,8.12,1.52
"1325",163.78,87.64,330,1.16,7.75,5.73,82.47,8.4,6245,6.95,15.97,84.59,3115.4,81.93,39103,5.23,5.57
"1326",44.54,91.07,278,1.36,4.89,1.32,79.43,15.25,3425,13.18,9.57,78.9,2393,80.68,35800,10.99,4.13
"1327",25.25,91.87,104,1.08,7.11,4.44,81.42,7.51,1683,6.2,10.62,83.38,3651.4,80.92,15850,4.69,4.18
"1328",127.73,87.43,517,1.85,28.71,3.1,76.88,10.02,11703,8.56,21.39,77.06,7778.6,70.28,54718,6.61,10.84
"1329",5.6,97.37,48,0.34,5.38,0.39,84.17,9.6,628,8,3.74,84.75,942.9,90.25,14212,6.19,1.18
"1330",224.71,56.71,1861,8.48,0.16,42.35,49.26,15.79,400,14.22,1.56,56.41,952.1,58.09,0,12.14,1.27
"1331",501.82,38.18,2987,9.09,6.68,0.53,61.95,12.46,22068,9.28,52.1,68.79,16265.4,73.79,42355,6.26,25.62
"1332",164.31,65.22,826,3.28,0.41,27.22,64.41,14.36,1576,12.84,5.22,70.39,1236.1,68.8,0,11.06,2.61
"1333",26.12,86.37,240,1.88,9.47,6.44,82.46,11.54,2372,9.55,10.61,83.59,1378.1,85.14,0,7.39,4.28
"1334",7.89,98.58,116,1.32,0.46,0.17,81.37,9.26,125,7.85,1.08,80.59,2059.4,87.27,0,6.27,0.31
"1335",75.42,94.67,85,0.94,6.84,0.83,79.29,14.44,796,12.42,6.44,78.76,2241.3,76.55,12362,10.17,1.35
"1336",59.59,93.13,139,0.66,1.54,5.93,80.46,11.62,577,9.71,2.11,81.26,2921.9,70.38,27291,7.38,0.54
"1337",157.86,78.23,520,1.39,0.95,0.95,78.73,11.67,10439,9.69,19.44,82.26,5813.2,83.18,53691,7.67,7.83
"1338",108.87,81.05,635,4.63,0.11,17.99,70.35,13.81,323,12.39,1.61,73.31,760.1,69.78,0,10.69,0.67
"1339",133.6,90.13,413,3.86,2.03,8.56,63.24,14.38,238,13.91,1.69,67.54,3009.6,71.41,0,13.34,0.54
"1340",335.02,68.08,719,5.45,0.49,29.48,51.77,16.12,438,14.47,2.98,61.62,1653.5,67.42,0,12.66,1.15
"1341",28.93,98.62,92,0.79,1.72,0.23,78,9.27,368,8.61,2.54,78.77,6527.6,85.14,14507,7.75,0.75
"1342",327.1,73.19,930,7.61,0.77,24.78,52.31,16.08,322,13.88,2.25,59.2,1793.9,67.88,0,11.31,1.53
"1343",118.38,68.17,853,3.64,1.37,1.2,68.79,13.93,4883,11.57,15.51,73.32,2962.6,71.85,0,9.16,6.62
"1344",249.28,88.71,291,3.37,3.07,7.75,65.31,12.61,260,11.29,2.5,71.3,5793.4,74.47,10405,9.77,0.67
"1345",118.32,93.09,556,1.63,0.9,3.74,74.62,10.48,5830,9.71,13.56,77.51,4692.7,78.33,42985,8.81,3.85
"1346",347.49,69.88,3082,9.06,1.17,27.1,46.57,17.31,607,16.25,1.51,50.66,2704.3,56.89,40283,15.15,0.36
"1347",20.32,85.47,257,1.65,0.45,0.32,71,14.95,1024,12.88,5.57,72.16,1996.5,76.43,0,10.6,2.46
"1348",161.33,77.21,129,0.67,20.57,1.31,83.02,9.99,11230,9.25,35.1,83.64,12212.6,73.84,31997,8.4,17.66
"1349",27.64,94.56,176,1.01,0.14,3.38,77.35,11.03,464,9.68,2.2,78.14,695.4,84.23,17915,8.19,0.25
"1350",77.86,93.64,337,1.13,0.08,1.81,78.62,13.94,1536,11.78,3.35,80.6,2430.4,83.38,45895,9.48,1.94
"1351",71.99,92.31,100,0.84,0,1.64,85.62,10.42,815,9.07,4.07,88,4728,85.22,20009,7.71,1.74
"1352",13.67,99.28,421,1.91,2.73,0.23,74.67,12.45,1748,10.9,6.09,76.09,1067.4,77.89,28716,9.17,0.67
"1353",298.4,80.45,6744,5.04,2.15,16.75,62.45,15.27,3829,13.69,2.21,65.08,2666.3,66.81,173072,11.88,0.81
"1354",22.38,97.09,134,1.81,0.6,0.41,84.67,8.63,131,8.18,1.14,85.13,847.8,84.12,11482,7.75,0.07
"1355",160.37,82.24,314,1.58,0.72,5,76.48,10.79,3961,8.53,12.19,81.18,2850.1,80.53,32503,6.06,4.65
"1356",97.21,97.25,95,1.03,4.17,0.91,77.31,9.98,1009,9.28,8.62,77.46,2638.6,83.46,11706,8.45,1.32
"1357",85,95.8,240,0.95,2.62,0.66,76.9,14.74,997,13.21,3.19,75.5,3167.5,78.17,31282,11.52,0.77
"1358",160.23,79.42,564,2.95,0.6,16.99,75.82,13.02,939,11.06,3.23,78.48,1429.9,77.83,29101,9.11,1.25
"1359",29.6,96.72,476,1.98,0.77,1.68,77.27,11.14,2282,9.89,6.77,78.13,817.2,82.38,0,8.5,1.28
"1360",78.39,90.92,79,0.72,0,6.19,74.5,13.04,513,11.66,3.5,77.8,1516.1,72.09,14643,10.08,1.38
"1361",22.7,91.69,373,1.01,0.07,3.12,84.48,10.52,1178,8.63,2.03,85.13,1388.3,85.77,58043,6.6,0.73
"1362",270.35,62.68,1856,8.09,0.91,34.48,51.06,15.94,400,13.7,1.59,55.93,774.3,59.29,20225,11.13,0.08
"1363",635.06,80.67,3743,5.23,2.45,18.21,56.99,16.69,1881,15.06,2.24,60.64,4017,65.15,84161,13.04,0.32
"1364",71.76,98.37,45,0.53,0.15,0.21,82.36,8.41,357,7.56,3.46,85.95,1417.6,85.55,10332,6.61,0.46
"1365",17.32,91.74,60,0.87,1.69,0.85,75.34,14.96,956,13.05,8.88,75.04,3458.2,69.84,10762,10.93,2.35
"1366",339.48,77.42,2129,4.13,2.15,18.08,68.8,15.02,5546,12.89,7.7,73.47,4596.3,74.97,72033,10.51,2.88
"1367",45.59,92.53,658,1.83,5.62,1.26,71.57,13.02,6752,10.73,8.1,71.57,3565.8,67.05,83312,8.48,4.62
"1368",614.46,92.57,98,1.13,2.91,1.88,70.93,15.08,4449,14,33.53,73.85,4364.5,83.2,13268,12.79,14.54
"1369",0,97.65,34,0.41,0.58,0.66,86.48,6.82,444,6.14,3.33,87.44,973,86.43,11894,5.31,1.16
"1370",44.37,47.7,839,5.65,0,0.11,64.16,12.32,3965,9.8,23.55,70.65,3528.7,78.15,0,7.14,11.2
"1371",88.61,76.52,426,2.66,0.39,21.19,69.74,12.37,633,10.72,3.13,75.01,625.9,78.03,0,8.88,1.17
"1372",41.51,97.14,396,1.76,2.06,0.4,75.81,12.65,705,11.34,2.43,77.89,1346.9,81.3,29060,9.92,0.53
"1373",182.42,89.31,190,0.92,10.45,1.4,76.69,15.96,3461,13.96,10.96,78.37,4489.1,79.15,31585,11.81,3.96
"1374",130.59,57.31,602,4.99,0.41,35.62,71.17,13.42,1180,10.68,5.46,74.12,1689.3,74.55,0,7.76,2.73
"1375",10.38,80.63,477,2.74,5.09,1.09,72.27,15.89,1298,14.4,4.85,74.38,10,77.36,0,12.93,1.82
"1376",18.04,97.51,507,3.77,0.82,1.66,68.64,11.29,250,10.15,1.51,70.16,3811.2,64.07,0,8.8,0.07
"1377",217.03,59.96,1131,4.43,0.6,4.49,66.91,13.73,9171,11.32,29.22,71.46,4849.2,77.51,0,8.69,9.96
"1378",0,99.3,79,0.73,0.26,0.15,76.67,11.67,142,10.69,1.15,77.09,1351.7,71.95,0,9.48,0.52
"1379",148.07,79.67,2900,2.5,2.11,8.87,74.78,15.23,15970,12.76,8.84,77.86,3040.6,77.34,180635,10.17,4.95
"1380",45.36,98.08,664,1.55,1.14,0.55,74.07,12.44,974,11.16,1.87,75.3,2139.5,77.77,52133,9.75,0.52
"1381",21.75,93.38,270,2.24,2.69,4.39,87.62,7.76,654,6.97,3.62,87.49,1464.3,88.61,18059,6.12,1.21
"1382",217.14,79.09,2336,4.71,2.66,19.81,56.96,15.54,1251,14.32,2.03,61.77,1701.7,64.54,61654,12.78,0.72
"1383",35.83,89.87,492,3.74,0,9.67,66.47,14.79,40,13.19,0.25,71.14,2697.9,82.99,0,11.27,0.09
"1384",99.8,77.79,270,2.11,0,10.44,74.6,12.71,418,11.59,2.44,78.42,1703.8,88.9,0,10.39,0.97
"1385",9.47,96.96,36,0.21,0.27,0.52,89.3,9.41,888,7.49,3.5,88.24,1945.1,85.87,25380,5.36,1.63
"1386",52.89,76.28,571,2.36,8.6,5.21,73.76,13.77,5527,11.75,14.67,77.69,2877.3,79.48,37670,9.65,4.77
"1387",57.26,98.19,557,2.16,1.75,0.24,70.91,12.71,1202,12.12,3.89,72.7,5625.1,78.19,30938,11.46,0.21
"1388",43.26,97.58,86,0.84,0.39,1.57,83.27,7.66,752,6.67,5.49,87.01,647.3,80.53,8684,5.63,0.45
"1389",76.06,98.87,183,1.67,1.2,0.25,70.81,14.6,155,12.82,1.16,73.57,3118.1,80.25,13383,10.68,0.22
"1390",153.8,92.52,1102,2.5,1.64,6.75,63.3,13.71,668,12.48,1.22,66.78,3553,66.97,54844,10.92,0.45
"1391",175.41,86.07,555,2.5,8.86,3.67,74.42,9.99,5177,8.82,15.13,77.3,9872.2,76.5,34213,7.51,5.2
"1392",84.38,89.71,202,2.53,0.12,9.36,65.49,14.48,80,12,0.7,68.49,2430.6,62.27,0,8.94,0.37
"1393",836.42,59.3,6990,8.39,2.43,38.12,46.4,15.31,2869,13.89,3,51.91,2747.9,51.63,95706,12.14,0.4
"1394",31.45,89.61,713,1.84,0.35,3.12,71.57,14.6,1194,13.1,2.39,74.03,2569.3,76.26,50008,11.49,0.42
"1395",22.61,94.57,77,0.51,2.44,2.3,87.41,8.74,1506,7.43,6.82,88.89,762.4,83.44,19020,6.02,0.86
"1396",5.97,97.02,227,1.6,0.67,2.58,63.97,15.97,131,14.82,0.84,67.13,2014.2,71.51,0,13.48,0.07
"1397",0,99.11,76,0.81,0.48,0.05,80.01,11.01,50,9.79,0.45,78.72,1067,84.83,0,8.32,0.08
"1398",25.11,96.35,513,4.19,1.19,1.99,63.11,13.19,501,11.38,3.18,67.12,4716,70.75,15757,9.24,1.02
"1399",143.15,84.4,592,2.36,6.27,14.77,70.84,10.29,1128,9.25,3.55,73.44,4237.5,77.23,31739,7.99,0.41
"1400",253,80.24,608,5.33,13,16.16,66.41,15.79,842,14.09,4.49,69.28,4583.1,68.1,18734,12.18,2.59
"1401",227.29,56.42,739,5.07,9.49,38.03,64.69,12.15,2914,10.66,14.34,72.35,7422.5,76.36,20314,8.97,4.97
"1402",73.77,90.66,180,1.85,1.27,8.43,67.06,13.33,161,12.52,1.36,71.9,1238.5,73.18,0,11.6,0.32
"1403",888.43,78.44,20186,8.98,16.42,13.02,54.43,14.11,22624,13.1,6.14,57.57,6472.9,57.7,368383,12.01,3.67
"1404",11.98,95.33,548,2.62,1.3,0.47,75.17,8.13,816,6.91,2.53,74.43,3093.5,79.27,32295,5.44,1.29
"1405",21.16,97.77,40,0.39,2.4,0.5,88.34,8.59,729,6.41,5.11,87.05,6430,80.56,14272,3.82,1.85
"1406",55.32,79.86,1147,8.48,0.1,16.35,65.86,6.37,1404,4.92,4.15,70.81,1004.9,72.92,33830,3.5,2.76
"1407",530.27,36.34,1810,14.36,14.26,55.07,45.56,15.93,1021,14.65,6.37,52.86,2663.9,50.06,16027,13.11,2.61
"1408",172.06,78.55,1595,6.75,0.05,20.6,63.44,13.9,168,12.51,0.59,67.83,937.6,73.24,0,10.83,0.3
"1409",98.43,83.05,294,3.38,0.27,16.05,64.12,15.42,114,13.87,1.09,66.72,1422.8,69.84,10426,12.04,0.11
"1410",23.13,96.8,956,4.45,3.37,1,62.38,10.33,1628,9.28,4.16,63.96,3580.2,71.74,39127,8.04,1.56
"1411",115.04,70.52,1288,4.9,0.41,7.85,65.94,16.55,5057,14.78,13.43,69.23,3233.3,69.62,37649,13.2,6.73
"1412",1188.9,32.16,2100,6.01,3.69,23.5,62.14,15.35,14567,12.99,29.22,66.85,9109.5,69.06,49847,10.53,15.69
"1413",27.43,87.1,199,1.01,1.9,2.01,84.35,12.25,3550,10.55,10.06,84.96,2992.8,85.83,35303,8.81,3.33
"1414",221.23,43.31,7610,16.24,3.79,55.55,38.13,14.84,752,12.86,1.37,47.94,2025.3,46.06,54909,10.31,0.82
"1415",29.14,95.01,178,1.35,0.12,2.87,71.23,12.23,624,10.4,2.87,73.55,1022.8,78.14,0,8.51,1.72
"1416",463.63,64.82,999,5.6,0,33.28,57.97,14.82,287,13.59,1.48,63.26,873,66.69,0,12.17,0.45
"1417",240.52,75.68,1570,3.58,0.89,6.39,76.18,13.18,9209,11.31,13.36,79.55,856.1,79.99,68582,9.44,6.63
"1418",462.83,42.04,3128,12.57,9.79,1.05,62.55,12.45,19600,10.19,57.03,69.02,12958.1,71.02,34365,8.03,28.86
"1419",705.48,54.72,2287,13.79,3.8,36.93,39.47,15.44,627,13.78,3.31,46.49,2937.8,43.3,0,11.78,0.74
"1420",0,96.67,111,1.55,1.04,1.7,86.01,8.09,219,6.85,2.03,86.43,717.3,91.7,7784,5.48,0.48
"1421",303.48,74.72,3109,3.48,4.03,7.89,69.8,14.11,20095,11.8,15.65,75.19,3047.5,73.76,128398,9.41,7.26
"1422",288.7,42.52,1301,9.32,0.33,56.66,45.3,16.51,81,13.96,0.61,51.58,934.3,55.04,0,10.43,0.35
"1423",49.91,82.62,416,1.93,0.1,3.41,65.93,13.83,281,12.71,1.08,70.1,601,69.96,0,11.32,0.34
"1424",60.05,86.25,603,2.56,0.5,2.55,75.51,12.9,3339,11.77,9.95,78.76,3378.8,80.56,0,10.63,3.21
"1425",318.48,49.09,2127,7.71,4.92,48.23,57.48,15.17,2509,12.51,6.26,62.38,6580.3,63.29,40087,9.17,2.76
"1426",7.16,94.22,46,1.18,0.33,4.66,72.66,5.22,200,4.27,1.55,73.94,2272.2,67.03,0,3.21,0.65
"1427",609.82,64.98,5588,10.19,2.67,6.4,44.67,16.75,14673,14.08,20.9,49.97,9727.2,51.51,70207,11.01,11.75
"1428",165.65,82.17,1193,6.59,3.1,11.11,60.36,14.09,2416,12.3,10,64.73,4708.8,62.49,0,10.27,4.28
"1429",76.14,86.47,428,1.87,0.2,4.61,73.53,18.07,2955,15.38,7.75,75.66,2295.9,66.99,38149,12.57,4.08
"1430",401.72,67.12,31173,4.5,4.41,9.39,66.26,15.23,232138,12.8,20.9,70.7,3308.5,71.98,1109990,10.46,10.36
"1431",15.97,91.09,287,3.08,0.11,7.88,64.59,13.87,43,12.27,0.34,68.69,1279.8,75.76,0,10.51,0.13
"1432",31.77,98.61,104,1.08,0.23,0.9,78.85,8.41,164,8.07,1.32,81.5,256.2,85.15,8435,7.68,0.27
"1433",214.89,80.88,612,3.4,0.79,16.95,69.27,15.37,468,13.39,1.87,72.52,1634.8,71.28,24967,11.29,0.3
"1434",297.93,72.24,25665,3.48,5,7.04,62.53,16.25,87549,14.01,9.35,68.55,2712.7,70.16,935927,11.52,3.28
"1435",1279.69,45.39,247653,12.08,29.94,39.07,47.86,14.73,469187,12.99,16.85,54.35,11945.9,57.06,2783726,11.03,7.44
"1436",7.74,97.62,166,1.65,0.73,0.49,75.89,12.68,283,10.95,2.37,76.19,1995.8,74.57,0,8.94,0.39
"1437",27.54,98.31,203,1.83,0.45,0.46,73.5,11.11,455,9.88,3.17,76.24,328,76.19,0,8.61,0.42
"1438",167.59,89.37,1587,2.04,2.34,1.79,69.48,17.19,11095,14.42,9.79,70.93,3245.3,71.69,113313,11.28,4.54
"1439",101.81,76.18,971,3.41,1.35,1.85,73.65,12.38,7897,10,19.14,78.1,6042.6,80.43,41259,7.61,10.14
"1440",29.64,96.87,61,0.22,1.14,0.39,90.85,4.96,2111,4.16,6,91.67,1265.5,89.55,35184,3.31,1.07
"1441",55.9,95.76,103,1.22,0,0.85,77.65,12.2,132,11.46,1.26,78.8,303.2,76.28,4192,10.7,0
"1442",106.23,64.23,328,2.83,0,31.19,61.95,15.1,404,13.7,2.86,67.31,956.1,69.96,14120,12.13,1.2
"1443",444.03,38.01,3101,9.84,4.07,33.57,44.54,15.19,3917,13.59,11.56,48.49,2731.5,53.74,33892,11.75,2.33
"1444",308.43,62.97,1633,5.85,0.11,35.89,53.05,16.06,253,14.39,0.8,59.49,1451.3,65.75,31656,12.3,0.33
"1445",277.95,70.89,1399,2.77,1.64,2.54,69.09,14.02,15582,12.08,22.65,74.82,6257.6,81.02,68784,10.11,12.23
"1446",0,98.39,64,0.87,0.69,0.22,84.62,8.91,83,7.35,0.82,83.26,2487.5,85.99,0,5.66,0.29
"1447",170.93,93.39,213,1.95,0,5.87,56.45,8.03,536,7.47,4.93,66.61,736.1,53.31,10878,6.83,0.25
"1448",0,97.96,257,2.88,0.38,0.37,72.44,11.22,130,10.31,1.22,73.26,1857.4,76.89,0,9.23,0.28
"1449",59.07,56.64,426,2.06,1.25,0.09,65.5,10.93,7528,8.4,36.45,73.36,4190.5,75.42,0,5.3,9.69
"1450",776.83,43.35,18852,13.21,12.86,55.22,38.54,16.82,3720,15.77,1.83,45.21,3259.7,49.69,203056,14.48,0.79
"1451",272.74,86.51,506,1.46,5.66,9.38,79.94,7.82,7392,6.78,14.78,82.26,5298.9,84.62,50024,5.54,3.2
"1452",13.59,94.57,99,0.8,1.39,1.63,86,10.01,770,8.39,3.84,85.63,553.6,85.96,19479,6.62,1.51
"1453",112.02,94.66,1221,1.91,0.47,3.34,72.49,14.27,3711,12.67,4.38,74.29,3996.4,76.59,84724,10.89,0.88
"1454",100.9,92.81,316,1.88,0.66,4.87,80.25,8.4,694,7.82,3.45,82.39,541.7,90.22,15975,7.18,0.5
"1455",36.37,97.43,52,0.54,0.35,0.3,82.39,10.34,236,9.69,1.82,83.15,1373.8,85.47,12974,9.01,0.23
"1456",43.21,94.71,74,0.48,3.91,2.68,81.39,9.73,1128,8.39,5.38,84.17,1979.1,74.98,20971,6.86,1.59
"1457",43.08,97.24,135,0.96,1.09,0.7,88.17,6.8,1064,6.21,5.83,88.71,1027.8,89.26,15519,5.51,1.12
"1458",186.12,61.47,535,3.53,3.15,8.94,72.07,13.45,5722,11.41,27.66,78.03,2768.7,80.5,20688,9.13,11.2
"1459",0,90.8,64,0.87,0,2.51,72.44,11.25,336,9.04,2.96,72.98,2214.5,75.5,0,6.56,1.72
"1460",511.55,80.92,292,3.52,1.24,17.94,58.75,15.86,120,14.45,1.13,63.92,2102.5,60.98,10588,12.81,0.33
"1461",14.81,89.25,85,0.43,6.69,1.08,89.2,4.93,4102,3.87,15.42,90.79,1850.4,91.04,26609,2.72,4.74
"1462",8.08,95.99,57,0.71,2.15,2.01,83.54,9.67,505,8.36,4.15,83.93,852.9,84.89,10503,7.01,1.03
"1463",14.1,98.09,66,0.56,1.66,0.08,87.66,7.08,187,6.36,1.38,88.55,1897,87.98,13537,5.62,0.54
"1464",14.55,97.12,87,0.84,0.28,0.63,73.77,10.7,400,10.43,3.18,76.94,361.5,81.23,0,10.14,0.41
"1465",351.5,74.98,11877,10.32,10.98,20.33,48.23,13.38,10576,12.15,6.45,51.68,6300.5,55.76,163860,10.68,2.43
"1466",100.22,74.44,127,0.5,1.7,0.91,82.34,12.44,8917,10.85,22.15,83.14,3771.4,80.91,40263,9.23,10.55
"1467",145.94,82.52,880,2.66,0.47,1.18,70.47,13.66,7940,11.47,18.82,73.88,4248.7,75.3,0,9.03,7.45
"1468",678.12,45.32,5135,11.94,12.48,20.6,54.81,13.81,20997,11.46,36.18,60.31,18056.6,59.24,58041,8.94,22.98
"1469",17.71,98.47,116,1.34,0,0.13,80,10.05,272,9.24,2.66,80.47,2287.1,81.31,0,8.3,0.63
"1470",186.75,84.03,1200,1.61,10.08,2.36,72.72,16.14,15735,13.55,14.13,74.16,3646.5,73.1,111348,10.82,7.33
"1471",1000.84,39.98,21440,20.8,17.32,38.89,30.32,17.49,21442,15.22,15.34,35.63,7794.8,38.38,139739,12.64,7.16
"1472",41.46,97.12,45,0.51,1.16,1.15,81.32,10.71,521,9.97,3.96,83.47,614.6,85.24,9929,9.16,0.93
"1473",30.4,83.75,341,3.54,0.39,15.61,59.73,13.81,89,11.69,0.72,67.99,2154.8,63.61,0,9.01,0.35
"1474",300.07,82.41,4347,3.14,4.03,11.43,70.47,17.52,12519,15.16,5.64,71.18,1617.6,73.8,221603,12.6,2.28
"1475",15.38,93.06,59,0.34,1.27,3.9,86.49,7.83,1291,6.59,5.03,89.33,753.4,86.84,21231,5.42,1.35
"1476",53.35,98.04,33,0.25,0.39,0.44,83.48,13.38,1129,11.05,5.65,81.84,4038.2,78.38,19997,8.36,1.23
"1477",7.6,96.21,288,3.19,0.32,1.68,79.43,9.2,267,8.04,2.08,81.55,661.1,82.87,11120,6.75,0.7
"1478",107.53,98.91,71,0.71,0,0.26,80.47,11.12,767,10.4,6.76,80.75,3308.9,92.56,11343,9.56,1.34
"1479",222.22,87.33,813,1.98,0.4,5.91,69.9,14.38,2863,12.16,4.91,73.13,16.3,73.22,0,10.25,1.5
"1480",29.55,99.04,0,0,0,0.19,89.84,7.88,630,5.91,3.18,89.5,1646.4,84.39,19810,3.58,0.73
"1481",163.84,69.31,358,4,0.21,30.12,61.31,12.65,20,11.2,0.19,67.13,1790.4,70.33,0,9.4,0.08
"1482",72.73,88.82,448,2.76,0.17,10.04,72.65,9.85,305,8.61,1.15,75.34,1061.6,79.88,0,7.1,0.59
"1483",299.43,96.46,331,2.11,0.68,0.36,64.87,16.29,853,14.45,4.25,68.16,6866.8,68.11,20051,12.46,1.17
"1484",278.2,79.55,5432,6.61,3.18,12.97,59.5,12.71,9461,11.36,8.68,64.25,3682.4,69.69,108961,9.79,1.87
"1485",28.97,89.35,117,1.57,10.27,6.59,81.03,9.61,1221,8.15,11.69,83.43,4347.4,87.05,10446,6.42,3.14
"1486",21.97,96.8,167,1.06,0.7,1.38,84.97,7.36,683,6.63,3.25,87.6,445.5,88.87,15851,5.87,0.61
"1487",23.83,98.12,119,0.79,0.76,0.74,81.96,8.89,1813,7.81,8.86,83.4,677.2,84.6,17583,6.65,0.93
"1488",16.01,68.03,749,4.59,0,30.86,64.51,12.91,289,11.35,1.45,70.11,1409.8,69.09,19872,9.51,0.38
"1489",72.98,92.23,82,0.86,0.19,6.71,78.13,11.13,73,9.6,0.62,81.46,995.2,80.28,11751,7.97,0.2
"1490",33.05,98.37,135,0.91,2.08,0.57,83.65,9.23,697,8.01,3.44,86.01,638.3,89.37,16012,6.68,0.33
"1491",30.36,93.6,137,1.06,1.17,0.75,78.76,13.66,870,11.7,4.57,79.72,1456.9,70.77,19033,9.64,0.77
"1492",80.37,96.13,675,2.89,0.34,0.34,65.81,16.97,583,15.32,1.98,68.4,2476.6,73.17,0,13.47,0.67
"1493",29.83,98.58,134,0.4,0.4,0.34,84.67,9.55,1298,8.25,2.74,85.81,1707.4,82.24,47358,6.86,0.26
"1494",258.77,86.65,1246,6.42,1.56,8.44,60.05,13.61,863,12.19,3.32,65.95,592.4,71.51,25992,10.54,0.78
"1495",545.48,78.14,5085,3.78,3.88,11.38,60.73,17.73,13621,15.86,7.71,64.05,3549.2,66.92,176664,13.81,3.27
"1496",0,97.75,17,0.21,2.5,1.02,88.25,7.41,522,5.98,4.04,88.2,666.9,85.75,11289,4.48,0.54
"1497",145.55,90.77,542,1.64,0.13,7.95,70.74,12.94,506,11.4,1.09,74.51,612.9,80.16,0,9.68,0.83
"1498",363.52,58.59,2530,7.09,3.3,38.54,56.83,14.91,10249,13.07,20.62,61.48,6533.6,59.11,49708,10.82,10.32
"1499",14.47,96.45,70,0.5,0.34,0.46,86.35,8.94,729,7.68,3.58,86.71,1107.2,85.82,18516,6.32,1.04
"1500",14.08,95.81,531,1.89,0.36,1.1,75.18,10.36,759,9.2,2.2,75.2,2514.9,72.3,0,7.88,0.75
"1501",143.26,84.78,318,2.83,0.51,14.59,67.5,13.05,95,11.88,0.7,74.47,571.7,80.81,0,10.41,0.25
"1502",16.04,96.33,86,0.41,1.6,1.34,84.69,11.32,540,9.79,1.7,84.33,1708.2,83.79,31695,8,0.68
"1503",106.07,81.1,336,4.16,3.16,11.95,68.97,11.36,1331,10.43,11.44,72.69,4755.5,73.23,11632,9.44,6.3
"1504",37.49,96.04,342,2.39,0.62,0.35,75.8,9.95,256,8.35,1.46,76.89,1588.8,77.82,0,6.5,0.33
"1505",163.99,93.83,471,2.18,4.4,1.21,63.97,18.36,1098,16.76,3.74,65.96,4344.6,67.84,29387,14.96,1.54
"1506",89.83,79.49,441,0.77,10.02,5.56,83.61,8.32,15782,7.29,17.8,85.86,2836.3,85.47,88680,6.19,8.59
"1507",87.97,94.86,184,1.85,0.6,3.51,66.77,15.86,671,13.91,5.38,68.29,3402.9,82.67,12482,11.73,1.53
"1508",94.97,88.23,145,0.77,5.73,0.79,87.61,5.49,4609,4.56,18.36,89.93,2308.3,89.84,25101,3.52,6.42
"1509",6.72,95.51,50,0.49,2.12,1.28,90.08,7.31,1009,5.93,7.03,90.35,568.7,84.02,12973,4.49,1.96
"1510",17.75,94.87,342,1.17,0,0.3,77.05,13.23,560,11.21,1.5,78.17,1685.9,81.16,0,8.93,0.21
"1511",18.96,96.09,169,1.14,0.26,1.9,78.86,11.18,616,9.52,2.95,79.98,431.3,82.07,0,7.78,0.78
"1512",0,97.94,81,0.94,0.13,0.55,72.29,11.73,575,10.13,5.45,73.83,134.4,77,0,8.4,0.98
"1513",6.55,97.58,71,1.05,0.74,0.24,90.4,7.27,236,6.64,2.01,90.52,550.5,83.73,11732,6.03,0.69
"1514",127.29,59.55,379,2.62,1.95,14.26,75.07,12.57,3789,10.59,16.7,78.92,6151.3,79.39,22686,8.56,8.87
"1515",39.27,97.08,219,0.98,2.38,1.04,77.08,10.19,2552,9.11,7.95,79.69,5456.7,82.12,32090,7.82,1.99
